time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.05065983159714612,-0.02775303323718972,11.852099220372367,6.273731976960992,0.04648056976359527,0.0,-0.20740692919206274,-0.06827781357213347,2.682057729766768,-0.03593198700747608,0.04177717080906945,0.0,455.0648771348705,456.37484144384666,457.19861832814814,455.46271270519105
1.2000000000000006,-0.06421784442956538,-0.03208323889894487,12.019058293229717,6.271548252292597,0.04912333892307785,0.0,-0.24480587040315227,-0.07631094531404475,2.882738686970147,-0.037338533114358946,0.048235288489532346,0.0,474.22442163804294,474.72118012468445,474.90190460770543,474.7934982970753
1.2600000000000007,-0.07996685748985793,-0.03691903587308413,12.195697046830027,6.269350187308643,0.05180002677904483,0.0,-0.2804407634021704,-0.08511179711823814,3.0048830710662537,-0.035262423834937266,0.03614889310565133,0.0,452.5413307376621,451.56848698788286,451.97113481229167,452.1378380986753
1.3200000000000007,-0.09814196641043302,-0.04239159371445474,12.384081358216804,6.2676320344886705,0.055214854817439374,0.0,-0.32573471236672136,-0.09753620816950702,3.2738320315943548,-0.017897505918827526,0.08138233915422417,0.0,494.35400624041796,497.677404430449,495.3310186490211,496.6062044014901
1.3800000000000008,-0.11879863016795494,-0.04855543340964729,12.582641001499937,6.266720152358058,0.059981728278885704,0.0,-0.3632812858773145,-0.10801792626383656,3.3445808675708633,-0.010282551341274888,0.07527018234299349,0.0,438.3737341910665,437.8706828299433,438.13314505911865,438.7659148485353
1.4400000000000008,-0.14188264812514187,-0.0553868316118121,12.78677590073635,6.266032097505761,0.06421394345185405,0.0,-0.40662406384170036,-0.11975706511257651,3.4595344437248228,-0.013949685563048816,0.05882153427165427,0.0,453.09991799026653,451.77919822955795,453.0588453095031,452.76402148790896
1.5000000000000009,-0.16733014865878118,-0.06285108174630101,12.992830702246387,6.265885370827531,0.06768884861489965,0.0,-0.4419166015388496,-0.12908765294566174,3.4090826210234293,0.014036704812605877,0.05603844007701211,0.0,398.90233743883726,398.65083648787976,398.3248948131582,400.8762712353793
1.560000000000001,-0.1952522781932374,-0.07094873768221846,13.200252998622119,6.26654377612013,0.07112608592687941,0.0,-0.48914753528838306,-0.14075214493946497,3.5046700132035924,0.004008891749824611,0.059673840526122506,0.0,447.01041732943065,447.30881060687557,447.65723496596775,446.84035807158324
1.620000000000001,-0.22645323359851213,-0.07982111910271979,13.418592166208327,6.266501029524289,0.0742808308085019,0.0,-0.5512601372573682,-0.15496400410018804,3.7724076647323503,-0.012399590116241895,0.032025930439419245,0.0,499.4631161470537,497.4439340549339,499.77201027201943,498.5746093709687
1.680000000000001,-0.2611120906469618,-0.08947485476652536,13.648406821188034,6.265521762187728,0.07578438029521362,0.0,-0.6041940505710656,-0.16690870401715382,3.8876633546343116,-0.025620250963695624,0.0050743750442721405,0.0,457.685484229575,455.535345391337,455.6338511358717,454.5756793725197
1.740000000000001,-0.2985991571997304,-0.0997805603656139,13.88020749855698,6.263965606469165,0.07640052856724111,0.0,-0.6454300983839093,-0.17674146654614836,3.8391729171654325,-0.026574785230018435,0.019034603776745925,0.0,402.75374296373224,404.0144159684635,403.36634964456323,403.27992545903334
1.8000000000000012,-0.338610518925812,-0.11071088519981835,14.10957020698186,6.262306842239568,0.07800568527480856,0.0,-0.6884109816798272,-0.18773848748270763,3.8063350245689387,-0.029879289580691307,0.038898608844343305,0.0,407.22106930814437,408.9944623390543,408.89777106596694,408.60299004058277
1.8600000000000012,-0.38135823634096383,-0.12236304461249249,14.338566287126113,6.260818281873149,0.07993322795022895,0.0,-0.736709569153316,-0.2008115460958957,3.8267624985390647,-0.01622445787318138,0.012988606474155706,0.0,427.904251699057,425.6930898681267,424.8994799914309,426.06843676092996
1.9200000000000013,-0.4271863202569529,-0.13486672094326901,14.570668445551828,6.259930459935683,0.08035964718205246,0.0,-0.7909409597900505,-0.21606365256768884,3.9096692513579105,-0.012085075502545771,-0.00850753501632245,0.0,447.55631395003894,445.8031211779511,446.0108250096007,446.3488982128028
1.9800000000000013,-0.4759513117909408,-0.1482088113502378,14.803732208105105,6.258829239466413,0.08017019506586287,0.0,-0.8345546429120868,-0.22874622032532702,3.859282645480874,-0.03543167281834141,0.005829944958410358,0.0,402.55693117118346,403.85240320475214,404.05118918353236,401.9406248583856
2.0400000000000014,-0.52762573126465,-0.1624232748860707,15.037390305792016,6.256223128906008,0.0808901251659302,0.0,-0.8879693273189155,-0.24528476509307245,3.929052343442831,-0.06860645864605425,0.022124053570051018,0.0,442.2774182409422,443.61739411232276,443.62181801455597,440.88776302229275
2.1000000000000014,-0.5824730637834797,-0.17767160682817035,15.274601168885267,6.251858729855087,0.08206666767569093,0.0,-0.9403882604618292,-0.26338603177439046,3.977763383041224,-0.08264385050972956,0.014034053266904819,0.0,437.669224161735,436.9953005245697,436.20713129712425,435.0289090924219
2.1600000000000015,-0.640603642008802,-0.19413686553896192,15.516124141323202,6.2463676574814855,0.08310775601806597,0.0,-0.9973752199778665,-0.2859592814122079,4.072616036293901,-0.12245043045733178,0.0232744158034928,0.0,450.3470617796274,451.09383823423656,453.9048472996552,450.6909065221974
2.2200000000000015,-0.7019848560112648,-0.21198938497551365,15.761002163721527,6.239191120880999,0.08508427852149847,0.0,-1.0488249205740858,-0.3097715591848781,4.089856075364358,-0.11446285326398184,0.047417043525136926,0.0,426.87386249403755,428.9297245553071,426.9213561601022,427.5888591869655
